year,month,weekday,weekday_str,tpep_pickup_datetime,tpep_dropoff_datetime,trip_duration_sec,trip_distance,PULocationID,DOLocationID,RatecodeID,payment_type,fare_amount,extra,tolls_amount,fixed_taxes,ttl_am_without_tips
2017,8,4,Fri,2017-08-04 10:45:28,2017-08-04 10:55:24,596.0,1.8,226,145,1,1,9.5,0.0,0.0,0.8,11.85
2017,8,4,Fri,2017-08-04 10:57:12,2017-08-04 11:39:02,2510.0,10.0,211,138,1,1,37.5,0.0,0.0,0.8,45.95
2017,8,4,Fri,2017-08-04 12:00:24,2017-08-04 12:04:56,272.0,0.7,239,239,1,1,5.0,0.0,0.0,0.8,7.25
2017,8,4,Fri,2017-08-04 12:05:40,2017-08-04 12:29:54,1454.0,3.0,239,249,1,1,16.5,0.0,0.0,0.8,20.75
2017,8,4,Fri,2017-08-04 12:24:56,2017-08-04 12:29:04,248.0,0.6,164,234,1,1,5.0,0.0,0.0,0.8,6.95
2017,8,4,Fri,2017-08-04 12:36:01,2017-08-04 12:47:04,663.0,3.4,141,137,1,2,13.0,0.0,0.0,0.8,13.8
2017,8,4,Fri,2017-08-04 12:52:47,2017-08-04 13:01:29,522.0,1.06,234,246,1,1,7.0,0.0,0.0,0.8,9.36
2017,8,4,Fri,2017-08-04 13:24:20,2017-08-04 13:53:29,1749.0,3.09,43,113,1,1,19.0,0.0,0.0,0.8,24.75
2017,8,4,Fri,2017-08-04 13:39:26,2017-08-04 13:44:34,308.0,0.89,239,142,1,1,5.5,0.0,0.0,0.8,7.56
2017,8,4,Fri,2017-08-04 14:48:05,2017-08-04 15:08:03,1198.0,2.3,232,13,1,1,13.5,0.0,0.0,0.8,14.3
2017,8,4,Fri,2017-08-04 14:54:38,2017-08-04 15:38:15,2617.0,4.51,13,161,1,2,28.0,0.0,0.0,0.8,28.8
2017,8,4,Fri,2017-08-04 15:20:31,2017-08-04 15:32:41,730.0,1.4,186,161,1,2,9.0,0.0,0.0,0.8,9.8
2017,8,4,Fri,2017-08-04 15:22:59,2017-08-04 15:32:25,566.0,3.3,4,87,1,1,12.0,0.0,0.0,0.8,15.35
2017,8,4,Fri,2017-08-04 16:07:32,2017-08-04 16:51:00,2608.0,11.4,162,138,1,1,36.5,1.0,5.76,0.8,49.06
2017,8,4,Fri,2017-08-04 16:14:17,2017-08-04 17:29:24,4507.0,17.35,132,48,2,2,52.0,4.5,5.76,0.8,63.06
2017,8,4,Fri,2017-08-04 16:28:33,2017-08-04 16:34:43,370.0,0.72,239,143,1,1,6.0,1.0,0.0,0.8,9.3
2017,8,4,Fri,2017-08-04 16:30:14,2017-08-04 17:09:52,2378.0,3.02,239,50,1,1,23.5,1.0,0.0,0.8,30.36
2017,8,4,Fri,2017-08-04 17:52:21,2017-08-04 18:26:05,2024.0,10.58,170,93,1,1,32.0,1.0,5.76,0.8,47.47
2017,8,4,Fri,2017-08-04 17:53:34,2017-08-04 18:50:56,3442.0,21.6,264,264,2,1,52.0,4.5,5.76,0.8,75.66
2017,8,4,Fri,2017-08-04 18:21:42,2017-08-04 18:39:27,1065.0,3.6,50,263,1,1,15.0,1.0,0.0,0.8,18.8
2017,8,4,Fri,2017-08-04 18:24:52,2017-08-04 18:48:38,1426.0,3.3,236,50,1,1,16.5,1.0,0.0,0.8,22.88
2017,8,4,Fri,2017-08-04 19:19:56,2017-08-04 19:31:27,691.0,1.6,170,68,1,1,9.5,1.0,0.0,0.8,13.56
2017,8,4,Fri,2017-08-04 19:21:20,2017-08-04 19:32:20,660.0,1.34,246,230,1,2,8.5,1.0,0.0,0.8,10.3
2017,8,4,Fri,2017-08-04 19:32:44,2017-08-04 20:24:03,3079.0,17.64,132,230,2,2,52.0,4.5,5.76,0.8,63.06
2017,8,4,Fri,2017-08-04 19:58:00,2017-08-04 20:05:44,464.0,1.2,237,142,1,2,7.5,0.5,0.0,0.8,8.8
2017,8,4,Fri,2017-08-04 19:58:35,2017-08-04 20:06:14,459.0,0.92,233,164,1,1,6.5,0.5,0.0,0.8,8.58
2017,8,4,Fri,2017-08-04 20:17:04,2017-08-04 20:26:38,574.0,2.1,239,75,1,1,9.5,0.5,0.0,0.8,10.8
2017,8,4,Fri,2017-08-04 21:22:48,2017-08-04 21:38:22,934.0,3.0,148,25,1,1,14.0,0.5,0.0,0.8,18.36
2017,8,4,Fri,2017-08-04 21:44:37,2017-08-04 22:06:32,1315.0,8.44,138,238,1,1,26.5,0.5,5.76,0.8,41.95
2017,8,4,Fri,2017-08-04 21:48:28,2017-08-04 22:02:56,868.0,4.0,88,181,1,1,14.5,0.5,5.76,0.8,25.86
2017,8,4,Fri,2017-08-04 22:59:14,2017-08-04 23:13:50,876.0,5.43,164,13,1,1,18.0,0.5,0.0,0.8,23.3
2017,8,4,Fri,2017-08-04 23:57:51,2017-08-05 00:25:07,1636.0,9.7,138,239,1,2,31.0,0.5,5.76,0.8,38.06
2017,8,5,Sat,2017-08-05 00:04:35,2017-08-05 00:12:09,454.0,1.3,263,140,1,2,7.0,0.5,0.0,0.8,8.3
2017,8,5,Sat,2017-08-05 00:50:32,2017-08-05 01:01:44,672.0,1.7,79,234,1,1,9.0,0.5,0.0,0.8,11.3
2017,8,5,Sat,2017-08-05 02:11:08,2017-08-05 02:22:14,666.0,2.8,234,87,1,1,10.5,0.5,0.0,0.8,13.2
2017,8,5,Sat,2017-08-05 03:45:20,2017-08-05 03:51:43,383.0,0.76,114,113,1,2,5.5,0.5,0.0,0.8,6.8
2017,8,5,Sat,2017-08-05 03:48:10,2017-08-05 04:25:14,2224.0,4.4,68,140,1,1,26.0,0.5,0.0,0.8,39.3
2017,8,5,Sat,2017-08-05 06:12:40,2017-08-05 06:20:39,479.0,2.28,234,230,1,1,9.0,0.0,0.0,0.8,11.76
2017,8,5,Sat,2017-08-05 08:27:11,2017-08-05 08:41:01,830.0,3.95,13,234,1,1,14.5,0.0,0.0,0.8,18.36
2017,8,5,Sat,2017-08-05 09:27:59,2017-08-05 09:41:32,813.0,1.36,79,234,1,1,10.0,0.0,0.0,0.8,12.96
2017,8,5,Sat,2017-08-05 09:41:27,2017-08-05 09:56:59,932.0,2.6,141,137,1,1,12.0,0.0,0.0,0.8,15.36
2017,8,5,Sat,2017-08-05 11:16:49,2017-08-05 11:19:24,155.0,0.77,50,48,1,1,4.5,0.0,0.0,0.8,6.55
2017,8,5,Sat,2017-08-05 11:48:37,2017-08-05 12:10:25,1308.0,5.2,229,129,1,1,19.5,0.0,0.0,0.8,24.35
2017,8,5,Sat,2017-08-05 12:31:52,2017-08-05 13:24:06,3134.0,13.4,132,25,1,2,47.0,0.0,0.0,0.8,47.8
2017,8,5,Sat,2017-08-05 12:43:54,2017-08-05 12:56:35,761.0,2.43,236,100,1,2,11.0,0.0,0.0,0.8,11.8
2017,8,5,Sat,2017-08-05 12:54:41,2017-08-05 13:02:23,462.0,1.61,239,163,1,2,8.0,0.0,0.0,0.8,8.8
2017,8,5,Sat,2017-08-05 13:07:18,2017-08-05 13:09:47,149.0,0.4,68,246,1,2,4.0,0.0,0.0,0.8,4.8
2017,8,5,Sat,2017-08-05 13:17:35,2017-08-05 13:25:02,447.0,0.47,231,261,1,2,6.0,0.0,0.0,0.8,6.8
2017,8,5,Sat,2017-08-05 13:44:57,2017-08-05 14:19:20,2063.0,7.4,166,144,1,2,29.0,0.0,0.0,0.8,29.8
2017,8,5,Sat,2017-08-05 14:04:30,2017-08-05 14:20:38,968.0,1.95,144,234,1,1,11.0,0.0,0.0,0.8,12.98
2017,8,5,Sat,2017-08-05 14:12:43,2017-08-05 14:22:12,569.0,1.6,230,68,1,1,8.0,0.0,0.0,0.8,9.8
2017,8,5,Sat,2017-08-05 14:54:57,2017-08-05 15:03:47,530.0,1.0,234,211,1,2,7.0,0.0,0.0,0.8,7.8
2017,8,5,Sat,2017-08-05 15:11:26,2017-08-05 15:27:08,942.0,1.91,163,186,1,2,11.0,0.0,0.0,0.8,11.8
2017,8,5,Sat,2017-08-05 15:24:51,2017-08-05 15:37:11,740.0,2.1,24,42,1,2,10.5,0.0,0.0,0.8,11.3
2017,8,5,Sat,2017-08-05 15:28:42,2017-08-05 15:30:54,132.0,0.72,162,162,1,2,4.0,0.0,0.0,0.8,4.8
2017,8,5,Sat,2017-08-05 15:32:48,2017-08-05 15:39:57,429.0,1.3,48,239,1,2,7.0,0.0,0.0,0.8,7.8
2017,8,5,Sat,2017-08-05 15:42:20,2017-08-05 16:00:35,1095.0,2.3,50,170,1,2,13.0,0.0,0.0,0.8,13.8
2017,8,5,Sat,2017-08-05 16:09:07,2017-08-05 16:40:48,1901.0,5.5,12,163,1,1,23.0,0.0,0.0,0.8,28.55
2017,8,5,Sat,2017-08-05 17:27:59,2017-08-05 17:36:45,526.0,1.3,161,142,1,1,8.0,0.0,0.0,0.8,9.8
2017,8,5,Sat,2017-08-05 17:56:28,2017-08-05 18:05:16,528.0,0.8,164,100,1,2,7.0,0.0,0.0,0.8,7.8
2017,8,5,Sat,2017-08-05 18:38:28,2017-08-05 18:51:31,783.0,1.59,186,230,1,1,9.5,0.0,0.0,0.8,12.3
2017,8,5,Sat,2017-08-05 18:46:10,2017-08-05 19:00:05,835.0,1.72,158,211,1,1,10.0,0.0,0.0,0.8,12.96
2017,8,5,Sat,2017-08-05 18:51:50,2017-08-05 19:02:38,648.0,1.1,237,142,1,2,8.5,0.0,0.0,0.8,9.3
2017,8,5,Sat,2017-08-05 19:41:06,2017-08-05 19:48:05,419.0,2.1,231,246,1,1,9.0,0.0,0.0,0.8,10.8
2017,8,5,Sat,2017-08-05 20:05:59,2017-08-05 20:28:02,1323.0,3.62,249,230,1,2,17.0,0.5,0.0,0.8,18.3
2017,8,5,Sat,2017-08-05 20:08:35,2017-08-05 20:23:54,919.0,4.24,140,79,1,1,15.5,0.5,0.0,0.8,20.16
2017,8,5,Sat,2017-08-05 20:19:57,2017-08-05 20:33:57,840.0,5.7,263,7,1,1,18.0,0.5,5.76,0.8,30.06
2017,8,5,Sat,2017-08-05 20:21:06,2017-08-05 20:48:15,1629.0,4.9,144,48,1,1,20.5,0.5,0.0,0.8,26.8
2017,8,5,Sat,2017-08-05 21:01:53,2017-08-05 21:13:26,693.0,1.8,68,158,1,1,9.0,0.5,0.0,0.8,12.35
2017,8,5,Sat,2017-08-05 21:05:35,2017-08-05 21:40:26,2091.0,17.11,132,161,2,2,52.0,0.0,5.76,0.8,58.56
2017,8,5,Sat,2017-08-05 21:11:01,2017-08-05 21:22:20,679.0,1.71,141,143,1,1,9.5,0.5,0.0,0.8,12.96
2017,8,5,Sat,2017-08-05 21:12:14,2017-08-05 21:17:29,315.0,0.9,209,88,1,2,5.5,0.5,0.0,0.8,6.8
2017,8,5,Sat,2017-08-05 21:23:29,2017-08-05 21:26:11,162.0,0.44,230,163,1,2,4.0,0.5,0.0,0.8,5.3
2017,8,5,Sat,2017-08-05 21:57:02,2017-08-05 22:06:44,582.0,0.8,79,148,1,2,7.5,0.5,0.0,0.8,8.8
2017,8,5,Sat,2017-08-05 22:14:09,2017-08-05 22:28:51,882.0,1.55,230,162,1,1,10.5,0.5,0.0,0.8,14.16
2017,8,5,Sat,2017-08-05 22:15:16,2017-08-05 22:18:51,215.0,0.62,137,233,1,2,4.5,0.5,0.0,0.8,5.8
2017,8,5,Sat,2017-08-05 22:28:06,2017-08-05 22:34:13,367.0,0.97,43,43,1,2,6.5,0.5,0.0,0.8,7.8
2017,8,5,Sat,2017-08-05 23:46:34,2017-08-06 00:00:44,850.0,3.29,230,145,1,1,13.0,0.5,0.0,0.8,17.16
2017,8,6,Sun,2017-08-06 01:14:27,2017-08-06 01:27:26,779.0,6.12,162,255,1,1,18.5,0.5,5.76,0.8,28.06
2017,8,6,Sun,2017-08-06 01:39:48,2017-08-06 01:44:45,297.0,1.21,113,186,1,2,6.0,0.5,0.0,0.8,7.3
2017,8,6,Sun,2017-08-06 02:12:03,2017-08-06 02:17:18,315.0,1.55,114,246,1,1,6.5,0.5,0.0,0.8,9.36
2017,8,6,Sun,2017-08-06 02:42:04,2017-08-06 02:52:46,642.0,2.2,79,90,1,2,9.5,0.5,0.0,0.8,10.8
2017,8,6,Sun,2017-08-06 03:18:41,2017-08-06 03:24:05,324.0,0.7,148,144,1,1,5.5,0.5,0.0,0.8,8.15
2017,8,6,Sun,2017-08-06 04:23:26,2017-08-06 04:33:36,610.0,1.52,42,152,1,2,8.5,0.5,0.0,0.8,9.8
2017,8,6,Sun,2017-08-06 04:29:17,2017-08-06 04:57:14,1677.0,15.8,170,1,3,1,61.0,0.5,10.5,0.8,90.85
2017,8,6,Sun,2017-08-06 05:42:42,2017-08-06 05:46:27,225.0,1.6,263,74,1,2,6.5,0.5,0.0,0.8,7.8
2017,8,6,Sun,2017-08-06 06:01:11,2017-08-06 06:05:43,272.0,2.71,88,232,1,2,9.5,0.5,0.0,0.8,10.8
2017,8,6,Sun,2017-08-06 07:29:26,2017-08-06 07:37:32,486.0,2.3,229,186,1,1,9.0,0.0,0.0,0.8,11.75
2017,8,6,Sun,2017-08-06 09:20:41,2017-08-06 09:28:50,489.0,1.9,137,114,1,1,8.5,0.0,0.0,0.8,10.23
2017,8,6,Sun,2017-08-06 09:25:44,2017-08-06 09:41:45,961.0,5.45,179,170,1,1,17.5,0.0,0.0,0.8,22.88
2017,8,6,Sun,2017-08-06 09:28:20,2017-08-06 09:45:24,1024.0,5.12,233,7,1,1,17.0,0.0,0.0,0.8,21.36
2017,8,6,Sun,2017-08-06 09:34:15,2017-08-06 09:39:59,344.0,1.18,143,239,1,2,6.5,0.0,0.0,0.8,7.3
2017,8,6,Sun,2017-08-06 10:05:54,2017-08-06 10:11:19,325.0,1.9,48,68,1,2,7.5,0.0,0.0,0.8,8.3
2017,8,6,Sun,2017-08-06 10:31:10,2017-08-06 10:59:07,1677.0,10.72,138,239,1,1,32.0,0.0,5.76,0.8,50.13
2017,8,6,Sun,2017-08-06 10:59:03,2017-08-06 11:00:37,94.0,0.3,238,151,1,1,3.5,0.0,0.0,0.8,5.3
2017,8,6,Sun,2017-08-06 11:00:04,2017-08-06 11:03:43,219.0,1.63,229,263,1,1,6.5,0.0,0.0,0.8,10.3
2017,8,6,Sun,2017-08-06 11:12:29,2017-08-06 11:39:37,1628.0,3.8,262,186,1,2,20.0,0.0,0.0,0.8,20.8
2017,8,6,Sun,2017-08-06 13:13:03,2017-08-06 13:22:24,561.0,1.6,68,249,1,1,8.5,0.0,0.0,0.8,10.3
2017,8,6,Sun,2017-08-06 13:16:02,2017-08-06 13:22:18,376.0,1.2,246,48,1,1,6.5,0.0,0.0,0.8,8.75
2017,8,6,Sun,2017-08-06 14:18:34,2017-08-06 14:35:33,1019.0,2.25,79,186,1,2,12.5,0.0,0.0,0.8,13.3
2017,8,6,Sun,2017-08-06 14:38:31,2017-08-06 14:49:19,648.0,1.53,186,249,1,1,9.0,0.0,0.0,0.8,11.76
2017,8,6,Sun,2017-08-06 14:42:04,2017-08-06 15:00:15,1091.0,2.9,48,137,1,2,14.0,0.0,0.0,0.8,14.8
2017,8,6,Sun,2017-08-06 15:10:40,2017-08-06 15:36:15,1535.0,3.2,263,170,1,1,17.5,0.0,0.0,0.8,21.96
2017,8,6,Sun,2017-08-06 15:24:16,2017-08-06 15:28:08,232.0,0.5,237,141,1,1,4.5,0.0,0.0,0.8,5.94
2017,8,6,Sun,2017-08-06 15:28:50,2017-08-06 15:35:21,391.0,0.62,90,234,1,1,6.0,0.0,0.0,0.8,7.8
2017,8,6,Sun,2017-08-06 16:25:52,2017-08-06 17:15:50,2998.0,19.26,132,114,2,2,52.0,0.0,5.76,0.8,58.56
2017,8,6,Sun,2017-08-06 16:43:59,2017-08-06 17:24:47,2448.0,16.71,132,164,2,1,52.0,0.0,5.76,0.8,73.2
2017,8,6,Sun,2017-08-06 16:51:04,2017-08-06 17:19:54,1730.0,4.55,246,88,1,2,20.0,0.0,0.0,0.8,20.8
2017,8,6,Sun,2017-08-06 17:09:48,2017-08-06 17:16:15,387.0,0.9,234,249,1,2,6.5,0.0,0.0,0.8,7.3
2017,8,6,Sun,2017-08-06 17:50:08,2017-08-06 17:55:48,340.0,0.69,79,114,1,2,5.5,0.0,0.0,0.8,6.3
2017,8,6,Sun,2017-08-06 18:31:46,2017-08-06 18:43:06,680.0,1.86,137,237,1,1,9.5,0.0,0.0,0.8,12.36
2017,8,6,Sun,2017-08-06 19:28:35,2017-08-06 19:55:20,1605.0,10.6,239,138,1,1,31.5,0.0,5.76,0.8,47.56
2017,8,6,Sun,2017-08-06 19:45:58,2017-08-06 19:51:23,325.0,0.73,186,170,1,2,5.5,0.0,0.0,0.8,6.3
2017,8,6,Sun,2017-08-06 19:55:44,2017-08-06 20:00:52,308.0,0.73,186,170,1,1,5.5,0.0,0.0,0.8,7.56
2017,8,6,Sun,2017-08-06 20:14:50,2017-08-06 20:22:03,433.0,1.2,231,211,1,2,7.0,0.5,0.0,0.8,8.3
2017,8,6,Sun,2017-08-06 20:23:29,2017-08-06 20:30:41,432.0,1.0,186,246,1,1,7.0,0.5,0.0,0.8,9.95
2017,8,6,Sun,2017-08-06 22:03:27,2017-08-06 22:09:07,340.0,1.2,107,79,1,1,6.0,0.5,0.0,0.8,8.75
2017,8,6,Sun,2017-08-06 22:07:29,2017-08-06 22:11:46,257.0,1.19,137,4,1,1,6.0,0.5,0.0,0.8,8.76
2017,8,6,Sun,2017-08-06 22:13:53,2017-08-06 22:20:22,389.0,1.0,230,230,1,2,6.0,0.5,0.0,0.8,7.3
2017,8,6,Sun,2017-08-06 23:15:18,2017-08-06 23:25:29,611.0,2.28,79,231,1,1,9.5,0.5,0.0,0.8,12.42
2017,8,6,Sun,2017-08-06 23:46:30,2017-08-07 00:04:25,1075.0,4.8,90,236,1,1,17.0,0.5,0.0,0.8,21.95
2017,8,6,Sun,2017-08-06 23:48:38,2017-08-07 00:02:18,820.0,4.61,25,80,1,2,15.5,0.5,0.0,0.8,16.8
2017,8,6,Sun,2017-08-06 23:50:24,2017-08-07 00:06:14,950.0,2.9,68,79,1,1,13.0,0.5,0.0,0.8,16.0
2017,8,0,Mon,2017-08-07 01:58:16,2017-08-07 02:25:30,1634.0,17.0,132,170,2,2,52.0,0.0,5.76,0.8,58.56
2017,8,0,Mon,2017-08-07 05:27:01,2017-08-07 05:32:20,319.0,1.2,100,163,1,2,6.5,0.5,0.0,0.8,7.8
2017,8,0,Mon,2017-08-07 05:53:38,2017-08-07 06:00:29,411.0,1.6,263,75,1,1,7.5,0.5,0.0,0.8,10.55
2017,8,0,Mon,2017-08-07 05:54:54,2017-08-07 05:59:52,298.0,1.1,163,43,1,2,6.0,0.5,0.0,0.8,7.3
2017,8,0,Mon,2017-08-07 06:24:23,2017-08-07 06:27:49,206.0,1.1,186,234,1,2,5.5,0.0,0.0,0.8,6.3
2017,8,0,Mon,2017-08-07 06:48:24,2017-08-07 06:55:57,453.0,1.3,246,164,1,1,7.5,0.0,0.0,0.8,9.95
2017,8,0,Mon,2017-08-07 07:16:32,2017-08-07 07:35:03,1111.0,5.76,226,137,1,1,19.5,0.0,0.0,0.8,25.38
2017,8,0,Mon,2017-08-07 07:21:00,2017-08-07 07:32:09,669.0,2.11,113,162,1,1,10.0,0.0,0.0,0.8,12.3
2017,8,0,Mon,2017-08-07 07:56:48,2017-08-07 08:12:28,940.0,2.21,90,233,1,1,12.0,0.0,0.0,0.8,14.34
2017,8,0,Mon,2017-08-07 08:21:27,2017-08-07 08:24:59,212.0,0.6,164,161,1,1,4.5,0.0,0.0,0.8,6.35
2017,8,0,Mon,2017-08-07 08:25:13,2017-08-07 08:31:34,381.0,0.8,137,170,1,2,6.0,0.0,0.0,0.8,6.8
2017,8,0,Mon,2017-08-07 08:26:13,2017-08-07 08:33:07,414.0,0.52,170,170,1,1,6.0,0.0,0.0,0.8,7.5
2017,8,0,Mon,2017-08-07 08:30:12,2017-08-07 08:53:45,1413.0,5.1,230,12,1,2,20.0,0.0,0.0,0.8,20.8
2017,8,0,Mon,2017-08-07 08:37:42,2017-08-07 08:41:24,222.0,0.96,236,141,1,1,5.0,0.0,0.0,0.8,6.35
2017,8,0,Mon,2017-08-07 08:44:00,2017-08-07 08:58:36,876.0,1.78,264,264,1,1,10.5,0.0,0.0,0.8,13.56
2017,8,0,Mon,2017-08-07 08:44:44,2017-08-07 08:48:31,227.0,0.3,161,163,1,1,4.0,0.0,0.0,0.8,5.75
2017,8,0,Mon,2017-08-07 08:53:50,2017-08-07 09:20:45,1615.0,3.89,140,234,1,2,19.0,0.0,0.0,0.8,19.8
2017,8,0,Mon,2017-08-07 09:16:27,2017-08-07 09:21:11,284.0,0.8,107,107,1,2,5.0,0.0,0.0,0.8,5.8
2017,8,0,Mon,2017-08-07 09:44:00,2017-08-07 10:11:11,1631.0,6.4,170,261,1,2,23.0,0.0,0.0,0.8,23.8
2017,8,0,Mon,2017-08-07 10:20:05,2017-08-07 10:20:53,48.0,0.1,162,163,2,1,52.0,0.0,5.76,0.8,66.56
2017,8,0,Mon,2017-08-07 10:44:26,2017-08-07 10:46:39,133.0,0.2,107,107,1,1,3.5,0.0,0.0,0.8,5.55
2017,8,0,Mon,2017-08-07 10:59:19,2017-08-07 11:02:11,172.0,0.49,246,246,1,1,4.0,0.0,0.0,0.8,4.8
2017,8,0,Mon,2017-08-07 11:28:36,2017-08-07 11:31:23,167.0,0.1,234,164,1,1,3.5,0.0,0.0,0.8,5.15
2017,8,0,Mon,2017-08-07 11:58:17,2017-08-07 12:34:22,2165.0,5.0,144,236,1,1,24.0,0.0,0.0,0.8,29.75
2017,8,0,Mon,2017-08-07 12:08:45,2017-08-07 12:24:51,966.0,2.5,100,43,1,2,12.5,0.0,0.0,0.8,13.3
2017,8,0,Mon,2017-08-07 13:25:03,2017-08-07 13:40:20,917.0,1.82,142,230,1,2,11.5,0.0,0.0,0.8,12.3
2017,8,0,Mon,2017-08-07 14:47:20,2017-08-07 15:01:19,839.0,2.66,151,74,1,2,11.5,0.0,0.0,0.8,12.3
2017,8,0,Mon,2017-08-07 15:38:07,2017-08-07 15:52:57,890.0,1.62,137,161,1,2,10.5,0.0,0.0,0.8,11.3
2017,8,0,Mon,2017-08-07 15:50:05,2017-08-07 16:43:01,3176.0,10.28,13,244,1,1,37.5,0.0,0.0,0.8,45.96
2017,8,0,Mon,2017-08-07 16:06:25,2017-08-07 16:15:01,516.0,1.77,239,236,1,1,8.5,1.0,0.0,0.8,12.36
2017,8,0,Mon,2017-08-07 16:11:25,2017-08-07 16:24:46,801.0,2.4,43,230,1,2,11.5,1.0,0.0,0.8,13.3
2017,8,0,Mon,2017-08-07 16:24:13,2017-08-07 16:39:38,925.0,1.29,186,233,1,1,10.5,1.0,0.0,0.8,15.38
2017,8,0,Mon,2017-08-07 16:33:53,2017-08-07 17:16:44,2571.0,17.9,132,51,1,1,51.0,1.0,5.76,0.8,58.64
2017,8,0,Mon,2017-08-07 16:44:50,2017-08-07 17:07:44,1374.0,2.9,161,79,1,1,16.0,1.0,0.0,0.8,21.35
2017,8,0,Mon,2017-08-07 16:49:56,2017-08-07 17:04:38,882.0,1.2,48,170,1,1,10.0,1.0,0.0,0.8,14.15
2017,8,0,Mon,2017-08-07 17:12:57,2017-08-07 17:18:17,320.0,0.7,13,231,1,1,5.5,1.0,0.0,0.8,8.3
2017,8,0,Mon,2017-08-07 17:47:30,2017-08-07 18:01:53,863.0,1.4,100,137,1,1,10.0,1.0,0.0,0.8,13.8
2017,8,0,Mon,2017-08-07 18:13:37,2017-08-07 18:25:22,705.0,3.1,132,216,1,2,11.5,1.0,0.0,0.8,13.3
2017,8,0,Mon,2017-08-07 18:20:41,2017-08-07 18:30:31,590.0,0.95,43,163,1,1,8.0,1.0,0.0,0.8,12.25
2017,8,0,Mon,2017-08-07 18:21:10,2017-08-07 18:27:08,358.0,0.7,186,100,1,2,5.5,1.0,0.0,0.8,7.3
2017,8,0,Mon,2017-08-07 18:21:34,2017-08-07 18:29:43,489.0,1.2,234,186,1,1,7.5,1.0,0.0,0.8,11.16
2017,8,0,Mon,2017-08-07 18:24:48,2017-08-07 18:34:08,560.0,1.0,163,48,1,2,7.5,1.0,0.0,0.8,9.3
2017,8,0,Mon,2017-08-07 18:37:00,2017-08-07 18:45:51,531.0,1.0,79,249,1,1,7.5,1.0,0.0,0.8,10.3
2017,8,0,Mon,2017-08-07 19:40:21,2017-08-07 19:49:56,575.0,1.0,170,186,1,2,7.5,1.0,0.0,0.8,9.3
2017,8,0,Mon,2017-08-07 19:52:24,2017-08-07 19:55:55,211.0,0.43,140,140,1,2,4.0,1.0,0.0,0.8,5.8
2017,8,0,Mon,2017-08-07 20:53:36,2017-08-07 21:14:36,1260.0,9.7,138,225,1,1,28.0,0.5,0.0,0.8,31.3
2017,8,0,Mon,2017-08-07 21:04:22,2017-08-07 21:19:52,930.0,3.55,230,262,1,2,14.0,0.5,0.0,0.8,15.3
2017,8,0,Mon,2017-08-07 21:08:44,2017-08-07 21:17:38,534.0,1.9,142,236,1,1,8.5,0.5,0.0,0.8,11.8
2017,8,0,Mon,2017-08-07 21:53:56,2017-08-07 22:04:32,636.0,2.24,113,164,1,1,9.5,0.5,0.0,0.8,14.04
2017,8,0,Mon,2017-08-07 21:58:29,2017-08-07 22:02:36,247.0,0.6,234,186,1,1,5.0,0.5,0.0,0.8,7.56
2017,8,0,Mon,2017-08-07 22:10:20,2017-08-07 22:29:40,1160.0,4.2,68,262,1,1,16.5,0.5,0.0,0.8,21.36
2017,8,0,Mon,2017-08-07 22:15:46,2017-08-07 22:28:46,780.0,2.75,238,140,1,2,12.0,0.5,0.0,0.8,13.3
2017,8,0,Mon,2017-08-07 22:16:38,2017-08-07 22:30:32,834.0,2.93,186,239,1,2,12.0,0.5,0.0,0.8,13.3
2017,8,0,Mon,2017-08-07 23:25:38,2017-08-07 23:30:28,290.0,1.4,238,236,1,2,6.5,0.5,0.0,0.8,7.8
2017,8,0,Mon,2017-08-07 23:46:05,2017-08-07 23:59:47,822.0,1.5,145,146,1,1,10.5,0.5,0.0,0.8,15.3
2017,8,1,Tue,2017-08-08 00:12:36,2017-08-08 00:16:09,213.0,1.0,137,170,1,2,5.5,0.5,0.0,0.8,6.8
2017,8,1,Tue,2017-08-08 00:49:48,2017-08-08 00:56:09,381.0,1.8,211,107,1,1,7.5,0.5,0.0,0.8,10.56
2017,8,1,Tue,2017-08-08 01:15:18,2017-08-08 01:18:07,169.0,0.6,164,170,1,2,4.5,0.5,0.0,0.8,5.8
2017,8,1,Tue,2017-08-08 06:23:41,2017-08-08 06:29:08,327.0,1.2,68,107,1,1,6.0,0.0,0.0,0.8,8.5
2017,8,1,Tue,2017-08-08 07:20:37,2017-08-08 07:25:35,298.0,1.69,107,229,1,1,6.5,0.0,0.0,0.8,8.76
2017,8,1,Tue,2017-08-08 08:43:24,2017-08-08 09:01:49,1105.0,4.8,140,4,1,1,18.0,0.0,0.0,0.8,22.55
2017,8,1,Tue,2017-08-08 09:43:06,2017-08-08 09:53:28,622.0,1.4,158,234,1,1,8.5,0.0,0.0,0.8,11.15
2017,8,1,Tue,2017-08-08 09:45:35,2017-08-08 09:55:02,567.0,1.53,263,141,1,1,8.5,0.0,0.0,0.8,12.3
2017,8,1,Tue,2017-08-08 09:59:00,2017-08-08 10:12:53,833.0,2.98,263,48,1,1,12.5,0.0,0.0,0.8,15.96
2017,8,1,Tue,2017-08-08 10:02:50,2017-08-08 10:06:41,231.0,0.86,229,141,1,1,5.0,0.0,0.0,0.8,6.8
2017,8,1,Tue,2017-08-08 10:32:17,2017-08-08 10:49:06,1009.0,3.69,246,13,1,2,15.0,0.0,0.0,0.8,15.8
